date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:42:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Nov%202021%2007:42:28%20GMT	https://cosmos-themes.online/themes/watson/?p=118	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/indexdb4e.html	(from https://cosmos-themes.online/themes/watson/my-current-workspace/)
08:42:28	2656/2656	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Nov%202021%2007:42:28%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Fmy-current-workspace%2F&format=xml	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed8d5c	(from https://cosmos-themes.online/themes/watson/my-current-workspace/)
08:42:29	8438/8438	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Nov%202021%2007:42:29%20GMT	https://cosmos-themes.online/themes/watson/wp-json/wp/v2/posts/116	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/wp/v2/posts/116.json	(from https://cosmos-themes.online/themes/watson/best-place-to-travel-this-summer/)
08:42:29	10662/10662	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:29%20GMT	https://cosmos-themes.online/themes/watson/tag/interior/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/tag/interior/index.html	(from https://cosmos-themes.online/themes/watson/my-current-workspace/)
08:42:29	868/868	---M-Z	200	added ('OK')	application/rss+xml	etag:%2257ef6a8da558a8824e5e9cc480841424%22	https://cosmos-themes.online/themes/watson/best-place-to-travel-this-summer/feed/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/best-place-to-travel-this-summer/feed/index.html	(from https://cosmos-themes.online/themes/watson/best-place-to-travel-this-summer/)
08:42:29	2596/2596	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Nov%202021%2007:42:30%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Fbest-place-to-travel-this-summer%2F	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed771c.json	(from https://cosmos-themes.online/themes/watson/best-place-to-travel-this-summer/)
08:42:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Nov%202021%2007:42:30%20GMT	https://cosmos-themes.online/themes/watson/?p=116	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/indexd78c.html	(from https://cosmos-themes.online/themes/watson/best-place-to-travel-this-summer/)
08:42:30	2716/2716	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Nov%202021%2007:42:31%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Fbest-place-to-travel-this-summer%2F&format=xml	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embedf0f9	(from https://cosmos-themes.online/themes/watson/best-place-to-travel-this-summer/)
08:42:31	8441/8441	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Nov%202021%2007:42:31%20GMT	https://cosmos-themes.online/themes/watson/wp-json/wp/v2/posts/114	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/wp/v2/posts/114.json	(from https://cosmos-themes.online/themes/watson/latest-ui-trends-to-inspired-from/)
08:42:31	13149/13149	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:32%20GMT	https://cosmos-themes.online/themes/watson/tag/nature/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/tag/nature/index.html	(from https://cosmos-themes.online/themes/watson/best-place-to-travel-this-summer/)
08:42:31	11915/11915	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:31%20GMT	https://cosmos-themes.online/themes/watson/tag/travel/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/tag/travel/index.html	(from https://cosmos-themes.online/themes/watson/best-place-to-travel-this-summer/)
08:42:31	11920/11920	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:32%20GMT	https://cosmos-themes.online/themes/watson/tag/outdoor/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/tag/outdoor/index.html	(from https://cosmos-themes.online/themes/watson/best-place-to-travel-this-summer/)
08:42:32	2601/2601	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Nov%202021%2007:42:33%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Flatest-ui-trends-to-inspired-from%2F	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed04b0.json	(from https://cosmos-themes.online/themes/watson/latest-ui-trends-to-inspired-from/)
08:42:32	871/871	---M-Z	200	added ('OK')	application/rss+xml	etag:%2257ef6a8da558a8824e5e9cc480841424%22	https://cosmos-themes.online/themes/watson/latest-ui-trends-to-inspired-from/feed/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/latest-ui-trends-to-inspired-from/feed/index.html	(from https://cosmos-themes.online/themes/watson/latest-ui-trends-to-inspired-from/)
08:42:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Nov%202021%2007:42:33%20GMT	https://cosmos-themes.online/themes/watson/?p=114	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/index30a5.html	(from https://cosmos-themes.online/themes/watson/latest-ui-trends-to-inspired-from/)
08:42:33	2721/2721	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Nov%202021%2007:42:34%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Flatest-ui-trends-to-inspired-from%2F&format=xml	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embede142	(from https://cosmos-themes.online/themes/watson/latest-ui-trends-to-inspired-from/)
08:42:34	8390/8390	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Nov%202021%2007:42:35%20GMT	https://cosmos-themes.online/themes/watson/wp-json/wp/v2/posts/112	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/wp/v2/posts/112.json	(from https://cosmos-themes.online/themes/watson/latest-tech-2021/)
08:42:34	13187/13187	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:35%20GMT	https://cosmos-themes.online/themes/watson/tag/technology/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/tag/technology/index.html	(from https://cosmos-themes.online/themes/watson/latest-ui-trends-to-inspired-from/)
08:42:34	10715/10715	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:35%20GMT	https://cosmos-themes.online/themes/watson/tag/inspiration/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/tag/inspiration/index.html	(from https://cosmos-themes.online/themes/watson/latest-ui-trends-to-inspired-from/)
08:42:34	820/820	---M-Z	200	added ('OK')	application/rss+xml	etag:%2257ef6a8da558a8824e5e9cc480841424%22	https://cosmos-themes.online/themes/watson/latest-tech-2021/feed/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/latest-tech-2021/feed/index.html	(from https://cosmos-themes.online/themes/watson/latest-tech-2021/)
08:42:35	2516/2516	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Nov%202021%2007:42:35%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Flatest-tech-2021%2F	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed0546.json	(from https://cosmos-themes.online/themes/watson/latest-tech-2021/)
08:42:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Nov%202021%2007:42:36%20GMT	https://cosmos-themes.online/themes/watson/?p=112	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/index8820.html	(from https://cosmos-themes.online/themes/watson/latest-tech-2021/)
08:42:35	2636/2636	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Nov%202021%2007:42:36%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Flatest-tech-2021%2F&format=xml	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed07ca	(from https://cosmos-themes.online/themes/watson/latest-tech-2021/)
08:42:36	8400/8400	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Nov%202021%2007:42:37%20GMT	https://cosmos-themes.online/themes/watson/wp-json/wp/v2/posts/110	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/wp/v2/posts/110.json	(from https://cosmos-themes.online/themes/watson/best-easy-to-cook/)
08:42:36	11895/11895	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:37%20GMT	https://cosmos-themes.online/themes/watson/tag/trend/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/tag/trend/index.html	(from https://cosmos-themes.online/themes/watson/latest-tech-2021/)
08:42:36	830/830	---M-Z	200	added ('OK')	application/rss+xml	etag:%2257ef6a8da558a8824e5e9cc480841424%22	https://cosmos-themes.online/themes/watson/best-easy-to-cook/feed/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/best-easy-to-cook/feed/index.html	(from https://cosmos-themes.online/themes/watson/best-easy-to-cook/)
08:42:37	2542/2542	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Nov%202021%2007:42:37%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Fbest-easy-to-cook%2F	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed6a85.json	(from https://cosmos-themes.online/themes/watson/best-easy-to-cook/)
08:42:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Nov%202021%2007:42:38%20GMT	https://cosmos-themes.online/themes/watson/?p=110	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/index5f87.html	(from https://cosmos-themes.online/themes/watson/best-easy-to-cook/)
08:42:38	2659/2659	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Nov%202021%2007:42:38%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Fbest-easy-to-cook%2F&format=xml	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed8850	(from https://cosmos-themes.online/themes/watson/best-easy-to-cook/)
08:42:39	8421/8421	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Nov%202021%2007:42:40%20GMT	https://cosmos-themes.online/themes/watson/wp-json/wp/v2/posts/108	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/wp/v2/posts/108.json	(from https://cosmos-themes.online/themes/watson/best-sound-editing-software/)
08:42:39	853/853	---M-Z	200	added ('OK')	application/rss+xml	etag:%2257ef6a8da558a8824e5e9cc480841424%22	https://cosmos-themes.online/themes/watson/best-sound-editing-software/feed/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/best-sound-editing-software/feed/index.html	(from https://cosmos-themes.online/themes/watson/best-sound-editing-software/)
08:42:39	2571/2571	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Nov%202021%2007:42:40%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Fbest-sound-editing-software%2F	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed7df0.json	(from https://cosmos-themes.online/themes/watson/best-sound-editing-software/)
08:42:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Nov%202021%2007:42:40%20GMT	https://cosmos-themes.online/themes/watson/?p=108	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/index460d.html	(from https://cosmos-themes.online/themes/watson/best-sound-editing-software/)
08:42:40	10657/10657	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:40%20GMT	https://cosmos-themes.online/themes/watson/tag/recipe/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/tag/recipe/index.html	(from https://cosmos-themes.online/themes/watson/best-easy-to-cook/)
08:42:40	2691/2691	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Nov%202021%2007:42:41%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Fbest-sound-editing-software%2F&format=xml	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embedaf25	(from https://cosmos-themes.online/themes/watson/best-sound-editing-software/)
08:42:41	8403/8403	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Nov%202021%2007:42:42%20GMT	https://cosmos-themes.online/themes/watson/wp-json/wp/v2/posts/97	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/wp/v2/posts/97.json	(from https://cosmos-themes.online/themes/watson/top-beaches-in-the-world/)
08:42:41	2556/2556	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Nov%202021%2007:42:42%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Ftop-beaches-in-the-world%2F	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embedc3fd.json	(from https://cosmos-themes.online/themes/watson/top-beaches-in-the-world/)
08:42:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Nov%202021%2007:42:42%20GMT	https://cosmos-themes.online/themes/watson/?p=97	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/indexb190.html	(from https://cosmos-themes.online/themes/watson/top-beaches-in-the-world/)
08:42:42	844/844	---M-Z	200	added ('OK')	application/rss+xml	etag:%2257ef6a8da558a8824e5e9cc480841424%22	https://cosmos-themes.online/themes/watson/top-beaches-in-the-world/feed/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/top-beaches-in-the-world/feed/index.html	(from https://cosmos-themes.online/themes/watson/top-beaches-in-the-world/)
08:42:42	2676/2676	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Nov%202021%2007:42:43%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Ftop-beaches-in-the-world%2F&format=xml	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embedd918	(from https://cosmos-themes.online/themes/watson/top-beaches-in-the-world/)
08:42:44	22523/22523	---M--	200	added ('OK')	image/jpeg	etag:%2257fb-60ab983d-1673d6240002e55c;;;%22	https://cosmos-themes.online/themes/watson/wp-content/themes/watson-child/img/image-dark.jpg	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-content/themes/watson-child/img/image-dark.jpg	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/js/autoptimize_0b16f39debeedcfcc92a159caf4a7a93.js)
08:42:47	23563/23563	---M--	200	added ('OK')	image/jpeg	etag:%225c0b-60ab983d-9ed6e3d4e88b23ab;;;%22	https://cosmos-themes.online/themes/watson/wp-content/themes/watson-child/img/slider-dark.jpg	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-content/themes/watson-child/img/slider-dark.jpg	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/js/autoptimize_0b16f39debeedcfcc92a159caf4a7a93.js)
08:42:47	16442/16442	---M--	200	added ('OK')	image/jpeg	etag:%22403a-60ab983d-518c63a65cc5ea78;;;%22	https://cosmos-themes.online/themes/watson/wp-content/themes/watson-child/img/video-dark.jpg	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-content/themes/watson-child/img/video-dark.jpg	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/js/autoptimize_0b16f39debeedcfcc92a159caf4a7a93.js)
08:42:49	23882/23882	---M--	200	added ('OK')	image/jpeg	etag:%225d4a-60ab983d-96eb7da23d3713b3;;;%22	https://cosmos-themes.online/themes/watson/wp-content/themes/watson-child/img/particles-dark.jpg	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-content/themes/watson-child/img/particles-dark.jpg	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/js/autoptimize_0b16f39debeedcfcc92a159caf4a7a93.js)
08:42:50	9210/9210	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Nov%202021%2007:42:51%20GMT	https://cosmos-themes.online/themes/watson/popper.js	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/popper.js	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/js/autoptimize_0b16f39debeedcfcc92a159caf4a7a93.js)
08:42:51	9210/9210	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Nov%202021%2007:42:52%20GMT	https://cosmos-themes.online/themes/watson/GET	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/GET	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/js/autoptimize_0b16f39debeedcfcc92a159caf4a7a93.js)
08:42:52	9210/9210	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Nov%202021%2007:42:53%20GMT	https://cosmos-themes.online/themes/watson/Error%20pJS%20-%20No%20image.src	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/Error%20pJS%20-%20No%20image.src	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/js/autoptimize_0b16f39debeedcfcc92a159caf4a7a93.js)
08:42:53	9210/9210	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Nov%202021%2007:42:54%20GMT	https://cosmos-themes.online/themes/watson/Firefox/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/Firefox/index.html	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/js/autoptimize_0b16f39debeedcfcc92a159caf4a7a93.js)
08:42:53	9210/9210	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Nov%202021%2007:42:54%20GMT	https://cosmos-themes.online/themes/watson/Edge/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/Edge/index.html	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/js/autoptimize_0b16f39debeedcfcc92a159caf4a7a93.js)
08:42:53	9210/9210	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Nov%202021%2007:42:54%20GMT	https://cosmos-themes.online/themes/watson/Gecko/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/Gecko/index.html	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/js/autoptimize_0b16f39debeedcfcc92a159caf4a7a93.js)
08:42:54	9210/9210	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Nov%202021%2007:42:54%20GMT	https://cosmos-themes.online/themes/watson/Version/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/Version/index.html	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/js/autoptimize_0b16f39debeedcfcc92a159caf4a7a93.js)
08:42:54	9210/9210	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Nov%202021%2007:42:55%20GMT	https://cosmos-themes.online/themes/watson/-negative.svg	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/-negative.svg	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/js/autoptimize_0b16f39debeedcfcc92a159caf4a7a93.js)
08:43:01	9210/9210	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Nov%202021%2007:42:55%20GMT	https://cosmos-themes.online/themes/watson/version/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/version/index-2.html	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/js/autoptimize_0b16f39debeedcfcc92a159caf4a7a93.js)
08:43:02	9210/9210	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Nov%202021%2007:43:03%20GMT	https://cosmos-themes.online/themes/watson/OPR/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/OPR/index.html	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/js/autoptimize_0b16f39debeedcfcc92a159caf4a7a93.js)
08:43:02	2533/2533	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Nov%202021%2007:43:03%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Fportfolio%2Fnotepad-design%2F	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed16ae.json	(from https://cosmos-themes.online/themes/watson/portfolio/notepad-design/)
08:43:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Nov%202021%2007:43:03%20GMT	https://cosmos-themes.online/themes/watson/?p=170	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/index5e74.html	(from https://cosmos-themes.online/themes/watson/portfolio/notepad-design/)
08:43:03	2651/2651	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Nov%202021%2007:43:04%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Fportfolio%2Fnotepad-design%2F&format=xml	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed5a82	(from https://cosmos-themes.online/themes/watson/portfolio/notepad-design/)
08:43:04	18041/18041	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:43:05%20GMT	https://cosmos-themes.online/themes/watson/portfolio/creative-cup/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/portfolio/creative-cup/index.html	(from https://cosmos-themes.online/themes/watson/portfolio/notepad-design/)
08:43:05	9210/9210	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Nov%202021%2007:43:05%20GMT	https://cosmos-themes.online/themes/watson/portfolio/book-design/popper.js	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/portfolio/book-design/popper.js	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/js/autoptimize_0aa23ab9ae7be85ea336fc69b89c56c9.js)
08:43:07	9210/9210	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Nov%202021%2007:43:08%20GMT	https://cosmos-themes.online/themes/watson/portfolio/book-design/GET	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/portfolio/book-design/GET	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/js/autoptimize_0aa23ab9ae7be85ea336fc69b89c56c9.js)
08:43:08	9210/9210	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Nov%202021%2007:43:08%20GMT	https://cosmos-themes.online/themes/watson/portfolio/book-design/Error%20pJS%20-%20No%20image.src	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/portfolio/book-design/Error%20pJS%20-%20No%20image.src	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/js/autoptimize_0aa23ab9ae7be85ea336fc69b89c56c9.js)
08:43:09	9210/9210	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Nov%202021%2007:43:10%20GMT	https://cosmos-themes.online/themes/watson/portfolio/book-design/Gecko/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/portfolio/book-design/Gecko/index.html	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/js/autoptimize_0aa23ab9ae7be85ea336fc69b89c56c9.js)
08:43:09	9210/9210	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Nov%202021%2007:43:10%20GMT	https://cosmos-themes.online/themes/watson/portfolio/book-design/Firefox/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/portfolio/book-design/Firefox/index.html	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/js/autoptimize_0aa23ab9ae7be85ea336fc69b89c56c9.js)
08:43:09	9210/9210	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Nov%202021%2007:43:10%20GMT	https://cosmos-themes.online/themes/watson/portfolio/book-design/Edge/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/portfolio/book-design/Edge/index.html	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/js/autoptimize_0aa23ab9ae7be85ea336fc69b89c56c9.js)
08:43:10	9210/9210	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Nov%202021%2007:43:11%20GMT	https://cosmos-themes.online/themes/watson/portfolio/book-design/version/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/portfolio/book-design/version/index-2.html	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/js/autoptimize_0aa23ab9ae7be85ea336fc69b89c56c9.js)
08:43:10	9210/9210	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Nov%202021%2007:43:11%20GMT	https://cosmos-themes.online/themes/watson/portfolio/book-design/-negative.svg	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/portfolio/book-design/-negative.svg	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/js/autoptimize_0aa23ab9ae7be85ea336fc69b89c56c9.js)
08:43:11	9210/9210	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Nov%202021%2007:43:11%20GMT	https://cosmos-themes.online/themes/watson/portfolio/book-design/Version/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/portfolio/book-design/Version/index.html	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/js/autoptimize_0aa23ab9ae7be85ea336fc69b89c56c9.js)
08:43:11	2533/2533	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Nov%202021%2007:43:12%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Fportfolio%2Fcreative-flyer%2F	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embedc70a.json	(from https://cosmos-themes.online/themes/watson/portfolio/creative-flyer/)
08:43:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Nov%202021%2007:43:12%20GMT	https://cosmos-themes.online/themes/watson/?p=208	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/index0eba.html	(from https://cosmos-themes.online/themes/watson/portfolio/creative-flyer/)
